"","logFC","AveExpr","t","P.Value","adj.P.Val","B","logP"
"RASA2",0.130978740541552,5.33762450255098,0.298377381985852,0.771323801095413,0.973580983887542,-5.76888478998451,0.112763267204938
"FRG1",-0.0450294623568652,5.15562504017211,-0.183843223506047,0.857690961137275,0.981670365654039,-5.76909876414937,0.0666691667544448
"HDAC6",0.223654306106704,6.94725711791489,0.658313920573069,0.524719172155058,0.916865161620438,-5.76924235133708,0.280073067288164
"LOC100848077",0.0947789405025841,5.55447366251962,0.391226791687271,0.703568492908462,0.960092910841775,-5.7693480000081,0.152693617285034
"EEFSEC",0.0262147562481294,5.10741494692057,0.131272146150038,0.898078539594336,0.987468885339782,-5.76942631411116,0.0466856813495019
"FER",0.00573095269031576,5.05616172667428,0.0212873558799675,0.983421534841199,0.998862153539638,-5.7695355241231,0.00726028581573602
"WDR73",0.00102389424434168,5.05715694506038,0.00427006519638875,0.996674234462686,0.999394802025688,-5.76990359016425,0.00144676876355391
"MSTO1",0.0855934278648975,5.60566291097227,0.407139970990489,0.692203908949052,0.958658520922173,-5.77008080461783,0.159765952527863
"ZNF382",-0.157355414715661,5.547319753985,-0.388065119605252,0.705835653525198,0.960206862740971,-5.77014918500106,0.151296408120883
"BAK1",0.192223125575123,6.20177730745217,0.556827152093605,0.589490885294978,0.934183393487654,-5.77053154279469,0.229522905576014
"PRKCSH",-0.00332769280897427,5.06188281780131,-0.0151175697822699,0.988226043939802,0.998862153539638,-5.77066475482137,0.00514370479764542
"PIP4P1",0.0494343058880604,5.21584666226179,0.220591597347984,0.829704208626644,0.978775636039098,-5.77082871153783,0.0810767069694187
"ACBD6",-0.000187956293889791,5.06322660203734,-0.000862924523191003,0.999327903982144,0.999898575815059,-5.77095813456492,0.000291985724080164
"CEBPG",-0.106995574153316,5.46806815989519,-0.35486638278741,0.729819513414031,0.963859689350804,-5.77099217692939,0.136784528947882
"RMDN3",0.0582149752274086,5.22731516286317,0.226259991579863,0.825408263153186,0.978775636039098,-5.77120488739709,0.0833311877194841
"PUS3",-0.0813711409832409,5.58881168024142,-0.399845739091554,0.697403487515366,0.959037310727207,-5.77130631627679,0.156515885172127
"USP32",0.0390388579945524,5.16201086468052,0.172947326616604,0.866030692874673,0.982191701830403,-5.77171813918282,0.0624667159388974
"PGAP2",0.0210557990142863,5.10147273392064,0.103769103076607,0.919337292231612,0.991524270634371,-5.77174133977428,0.0365251226942171
"ARL5A",0.0608187100504827,5.29774023546377,0.268128967646211,0.793872007600468,0.974585056776884,-5.7718479159673,0.10024951126758
"GFUS",0.0632987353068666,5.32859506388492,0.284988552378997,0.781278313641871,0.974037676204341,-5.77192733068556,0.107194230466285
"EBNA1BP2",0.111503586221785,7.28400876177975,0.680912512652146,0.510883298225757,0.916865161620438,-5.77194680302665,0.291678295021702
"UCK1",-0.0613942707156303,5.26428713548214,-0.249492931522124,0.807864843986707,0.975530403809881,-5.77205947164821,0.092661290735996
"UTP3",-0.0712092243848623,5.62015237406411,-0.408691017879087,0.691100407037179,0.958537429866675,-5.77210660161942,0.160458851244678
"MAF1",-0.167957985779471,7.44136706528484,-0.690726093233013,0.504943829197028,0.916865161620438,-5.77214964229965,0.296756930844857
"UGDH",0.0234204442858621,5.09944810304499,0.0952643600443513,0.925925404855834,0.992997808859093,-5.77215700700257,0.0334239998887133
"LOC100139362",0.0477242822601935,5.18608533549854,0.189758881504942,0.853170684063108,0.980317004488141,-5.77253036088943,0.0689640758296887
"HNRNPH2",0.183358536219388,6.93318421309405,0.651913447537661,0.528677659978407,0.917926316482894,-5.77273318169205,0.276809040934192
"TSR2",0.157072076616106,6.94875082123937,0.653217009414206,0.527870031982543,0.917430826418233,-5.77294267902172,0.277472992884527
"FAM118A",-0.088897668986899,5.22222921257656,-0.216474461063257,0.83282817805571,0.978775636039098,-5.77315207812707,0.0794445892527085
"HLTF",-0.135667977877899,6.01889942867835,-0.51711489556462,0.615953813703213,0.94256687773798,-5.77315448927448,0.21045185148142
"COPS9",0.164342756562031,7.71204153708122,0.703032644499014,0.497555008423403,0.916727218219011,-5.77318675911154,0.303158897764301
"GNAS",-0.12910661460087,6.57193802460028,-0.613067526574398,0.553073635277204,0.922214467396042,-5.77321159538488,0.257217043621834
"NDUFAF1",-0.0952353099629946,5.4149974494468,-0.325009794771572,0.751652702350668,0.968094720600833,-5.77332751108146,0.123982776818387
"KIFC3",-0.0797436698680878,5.39868738596018,-0.316577411943595,0.757861705581385,0.969035384368816,-5.77351922904399,0.120410037088873
"SPEN",-0.0754773389034256,5.40703067195106,-0.320472731172515,0.754991205376901,0.968959471251641,-5.77356076389692,0.122058107282769
"ZNF326",0.0120231712336079,5.08937516445313,0.0497114801919655,0.961299270998234,0.997668289291255,-5.7739033501225,0.0171413870352297
"NFKBIB",0.0121089493947224,5.0873361268198,0.0416950452005079,0.967535774841669,0.998862153539638,-5.7739043063123,0.0143329678810554
"KRR1",0.0899864882606085,5.44840321834502,0.335611088540739,0.743872890646783,0.967659781567587,-5.7740355867931,0.128501268226744
"CKAP2",-0.142465239143057,7.65810106181161,-0.699165230627206,0.49986983817773,0.916865161620438,-5.7742792729974,0.30114306750459
"CLPP",0.113966292164998,6.3376867936153,0.575371578533039,0.577342758994972,0.93105039223893,-5.77431579294275,0.238566276716009
"RENBP",0.317267293741312,7.45021044053588,0.686627784105005,0.50741914690449,0.916865161620438,-5.77438880049698,0.294633149179568
"NDUFA5",-0.105109031424213,6.81263747802554,-0.63875478724758,0.536870554951509,0.921058041937386,-5.7746089289723,0.270130414574201
"KHDRBS1",0.1303972288106,5.55461327985557,0.37600673027021,0.71450989001635,0.96124798107447,-5.77469991307735,0.145991755466712
"DUS3L",0.0619926514582323,5.40212152747745,0.312142654549014,0.761134404384595,0.969980508339815,-5.77499245406271,0.118538646871265
"EIF2AK1",-0.0901688115701749,6.12140012950973,-0.535418666729077,0.603682039358127,0.93759151737716,-5.77511276231372,0.21919174500737
"ZNF134",-0.113945459937719,5.5022720767691,-0.357171949907041,0.728143663104906,0.963859689350804,-5.77512475617992,0.137782925716752
"DDIAS",-0.102540785530894,7.02541850654353,-0.656568029381824,0.525797215896468,0.916865161620438,-5.77579443429001,0.279181717818858
"COA8",-0.0587254112271154,5.26489388790179,-0.234073087247303,0.819496775364583,0.978095261291804,-5.77582925544408,0.0864527509941816
"MPHOSPH9",-0.0638174974672392,5.3783380207065,-0.298790288941065,0.771017484316183,0.973328583321351,-5.77587221565114,0.112935773368057
"TOMM22",-0.134015707794194,7.13683453334042,-0.665264770576312,0.52044013777938,0.916865161620438,-5.77588921543442,0.283629216830098
"PHKB",0.127054146812913,5.68822714730128,0.420001429275,0.68307650418215,0.957354748588985,-5.77594667863311,0.165530652858041
"DPPA2",-0.141651991225405,7.19163253378429,-0.668961148664226,0.518173047737888,0.916865161620438,-5.77607617148147,0.28552518016363
"SEPHS2",-0.193372964085315,9.27455201294395,-0.748483997249695,0.470846753482956,0.909442616242692,-5.77608887578133,0.327120419720858
"CDK20",-0.102358556773171,5.43038158876132,-0.322788385942389,0.753286616202883,0.968553711414665,-5.77631636982979,0.123039748697603
"RPUSD2",0.00374502662407838,5.09696108131277,0.0149847884180815,0.988329448989634,0.998862153539638,-5.77634647564409,0.00509826388516447
"ATF7IP2",-0.0892826372280693,5.17420663485165,-0.157938607435775,0.877546336611901,0.985001081147714,-5.7764796843597,0.0567299424364311
"GLTP",-0.0851379213037431,5.51653290607924,-0.358654313963599,0.727066964147442,0.963859689350804,-5.77651628936932,0.138425588012463
"RTN4IP1",-0.0988542732016935,5.84207937196541,-0.466076385656589,0.650822250461638,0.948667353203269,-5.77653375056962,0.186537607721161
"GID8",-0.0565220237569966,5.29898331491229,-0.25244330722352,0.805644696568212,0.974702841115761,-5.77663686770699,0.093856447451388
"DHX30",0.0866896912544464,5.36960445189505,0.290041816613752,0.777516282971973,0.974037676204341,-5.77674530950564,0.109290507084625
"ANAPC5",0.00982112682582681,5.10444998397404,0.0392160412854474,0.969464835729098,0.998862153539638,-5.77689111786551,0.0134679389584321
"MTHFR",0.0766941369793086,5.43799241166652,0.322546536969353,0.75346458043889,0.968553711414665,-5.77696163567592,0.122937158586899
"KATNBL1",-0.00805023816851591,5.10295197943532,-0.0277256375557838,0.978408684895933,0.998862153539638,-5.77697047340466,0.0094797009169474
"TP53",0.122355391866757,6.14923215634366,0.535488761713845,0.60363528773039,0.93759151737716,-5.77718696966476,0.219225379866244
"SARS2",-0.086254938177075,5.75288827479889,-0.43907336021421,0.669639661404634,0.954615553000049,-5.77723464079226,0.174158831868031
"VAT1",-0.177572168519964,8.70021163446458,-0.734788914457359,0.478797390554544,0.909442616242692,-5.77727080491958,0.319848225163811
"TMEM37",-0.077961396251502,5.17736010431025,-0.155664301537028,0.87929400551172,0.985475094395127,-5.77741256931807,0.0558658875857393
"DAG1",-0.101123077344073,5.37578004266395,-0.292119458065432,0.775971263472383,0.974037676204341,-5.77746414638427,0.110154361662505
"JMJD1C",-0.0532201463998678,5.2413354000138,-0.209576928901789,0.838068622977663,0.979100232618238,-5.77758407660353,0.0767204188872104
"RRS1",-0.117833971827621,6.14154277605829,-0.53487488159724,0.604044794237026,0.937917382113828,-5.7775992158887,0.218930854146052
"MDC1",-0.0985247039200585,5.49688896364033,-0.347373071136254,0.735276408696989,0.965335597588158,-5.77777594293591,0.133549368119217
"ARFIP1",0.0421923089724068,5.21902916740823,0.188041228639367,0.85448261460146,0.980317004488141,-5.77798827249434,0.0682967690573012
"SCIN",0.204539725736188,5.57120653463881,0.371462166592826,0.717790162288284,0.96236295807453,-5.77801685806284,0.144002498208395
"SLC25A5",0.248216141946692,10.8017576757001,0.761343703879462,0.463457856531982,0.906010616889505,-5.77811181324007,0.333989751288069
"PRDM14",-0.295583017273603,6.46207303889677,-0.588674140907479,0.568712697046826,0.928448669110976,-5.77836139759804,0.245107075606075
"SERINC1",0.189560782360207,7.51774151233774,0.685208884546731,0.508277847157048,0.916865161620438,-5.77839949731413,0.293898818227865
"RPL5",0.118244755376834,8.64175218768155,0.731371429760306,0.480794490273121,0.909764006046289,-5.77840646790093,0.318040517830797
"TDP1",-0.105487270302507,5.61125047747861,-0.389761641799077,0.704618742050841,0.960099517141039,-5.77843753534014,0.152045809265751
"LGALS3BP",0.352936795730215,6.18816857255237,0.535652343820848,0.603526189780022,0.93759151737716,-5.77863065799829,0.219303879120641
"SLC25A11",0.154850962104111,7.28015279595765,0.670411977607969,0.517284822081508,0.916865161620438,-5.77866289982907,0.286270264260455
"CTTN",0.15629059630723,8.20068431852402,0.71622643795969,0.489707485513474,0.913638927566589,-5.77872616523032,0.310063257443188
"GTSF1",0.159260915584736,7.11937249779819,0.658555825500761,0.524569904741184,0.916865161620438,-5.77876212235874,0.280196629071162
"NTMT1",0.0909507544432548,5.47062780917597,0.330115909184289,0.747901865123164,0.967659781567587,-5.77891281553898,0.126155383728445
"BTK",-0.0771553752328797,5.34777126325415,-0.270712813237766,0.791937817380045,0.974110600203569,-5.77926642690911,0.101308917689448
"MRPS10",-0.102061217333466,7.555494824955,-0.68629368048784,0.507621263317017,0.916865161620438,-5.77941551239645,0.294460194402715
"ISCA2",0.0459133437313701,5.29370924666596,0.234651280830743,0.819059770462239,0.97804166601639,-5.77970608842981,0.0866844046684302
"FOXRED1",0.110474620908128,5.54410530282452,0.357964936631835,0.72756760887257,0.963859689350804,-5.7801191890859,0.138126643859567
"PDXDC1",0.100480737209256,5.87902827546597,0.466695277795775,0.650393888447423,0.948601977021954,-5.78014547092211,0.186823548327319
"BANF1",0.104504512206715,7.68276607228814,0.691401143052583,0.504536812257442,0.916865161620438,-5.78025793587936,0.297107141068259
"TMEM94",0.0955861644403546,5.80036261889648,0.444348653943696,0.665944154980516,0.954255484374535,-5.78036964727593,0.176562188548456
"TOR1A",-0.0148723664154371,5.13066634054476,-0.0504424890104832,0.960730700846432,0.997575520308287,-5.78057895970288,0.0173983308813948
"RNF135",-0.0259640652045539,5.16478558842231,-0.112821169057397,0.912332207926799,0.9901888296651,-5.78100494043924,0.0398469930327566
"KTI12",-0.0354820337970763,5.19191275359243,-0.144817428381752,0.887638332163205,0.985826484745633,-5.78119624504652,0.051763951271599
"RNF212B",-0.0504169805021952,5.18993649715048,-0.142513290024571,0.889412753370997,0.985956922433933,-5.78130087542861,0.0508966474540516
"PSMD10",0.193353736192714,6.8875932704367,0.633249612896377,0.540319902448632,0.92133046267368,-5.78170003747329,0.2673490351178
"CAPZB",0.127920468448568,8.41553308398898,0.719335476308508,0.487869469237318,0.912430472734936,-5.78202869810907,0.311696359089283
"RBX1",0.140159924526149,7.8543039816617,0.696885177288102,0.50123763425775,0.916865161620438,-5.78208829917491,0.299956328466261
"SLC2A5",0.312274791712952,5.23649152323866,0.1633853580273,0.873363642083699,0.983636829215479,-5.78210717563378,0.0588048916121671
"PIK3R4",0.0991337309728415,6.61807217095876,0.60283897352878,0.559601764375759,0.924296117133617,-5.7822804157519,0.252120924885271
"THOC1",-0.112205212911834,6.17551857859581,-0.532750953957101,0.605462728262127,0.938270756261922,-5.78229090300409,0.217912586473538
"RAD54L",-0.169807340509877,6.52734634702995,-0.591446123462864,0.566923328916992,0.928240108813041,-5.78254549845531,0.24647567140653
"NUDCD2",-0.0719122654140509,5.55880620787687,-0.3585385943874,0.727150993519821,0.963859689350804,-5.78256193080391,0.138375398159435
"AZI2",0.0595760631445215,5.30860175623544,0.231246459933048,0.821634096582913,0.978371120604161,-5.78267393443594,0.0853215464670675
"SPAG5",0.0741612160206699,5.39039130473019,0.279076904887099,0.785686871086214,0.974037676204341,-5.78281497671852,0.104750503902897
"FIS1",0.11069089827075,6.51126946046967,0.587373215346224,0.569553539253784,0.928685791445809,-5.78281514198183,0.244465445053556
"KDELR2",0.14264767917992,7.8172870668099,0.693849371481132,0.503062339577922,0.916865161620438,-5.78297901457029,0.298378193756925
"CWC15",0.0928275404458647,6.92958365847879,0.635848387013119,0.53869001426084,0.92133046267368,-5.78318315606791,0.268661074930396
"ANXA6",0.175760113222204,10.0862473740427,0.749147782776676,0.470463533815605,0.909442616242692,-5.78330753769042,0.32747403361062
"PLSCR2",0.192579551459295,5.75933241247947,0.422746250771042,0.681135404727865,0.957354748588985,-5.78333274735619,0.166766544943758
"GFM2",-0.100916964941719,5.87350487612235,-0.459864815229559,0.655128877439107,0.950112222203236,-5.78335534218219,0.183673256870843
"CACHD1",-0.0860808571680405,5.31718715326406,-0.236449084515221,0.817701385029044,0.977927849487779,-5.78337277815276,0.0874052666358588
"BFAR",0.126460553623566,6.21529973041534,0.536647890044448,0.602862449324277,0.93759151737716,-5.78345113627306,0.219781766323965
"DOCK1",-0.0215922478021167,5.15866639807365,-0.0753513896332553,0.941372768538035,0.996456115139294,-5.78346565626208,0.0262383688557618
"MICU1",0.0951800078070679,5.81686985883994,0.441805737247894,0.667724389608226,0.954392219851404,-5.78352449142275,0.175402760236763
"UQCRFS1",0.14775105867699,9.14021236396571,0.735444331754552,0.478414976028574,0.909442616242692,-5.7837424946258,0.320195233900978
"UBASH3B",0.0848153596963392,5.51737414059477,0.336380652233331,0.743309299561865,0.967659781567587,-5.78383268318601,0.12883043369357
"URB2",0.0819582582203511,5.61076841232177,0.373090925157214,0.716613829315668,0.961571854410257,-5.78390353184756,0.144714815012316
"NFS1",0.0312984822390847,5.18034594926104,0.10607561002603,0.917551656008343,0.991031749377628,-5.78406634715164,0.0373694766258675
"AFG3L2",-0.103256422444813,7.24081147845252,-0.659788468464786,0.523809691275414,0.916865161620438,-5.78432100841242,0.280826470728466
"NCAPG2",-0.0541010004681999,5.37413857250884,-0.264550193188467,0.796553380849398,0.974585056776884,-5.78481304318267,0.0987851147385389
"AP2B1",-0.131133353995651,9.36246966010325,-0.737819839704751,0.477030554913383,0.909442616242692,-5.78494004543121,0.321453802500166
"ACOT11",0.0658270628693023,5.29958619386236,0.213425127885081,0.835143891302375,0.978775636039098,-5.78533263534803,0.078238691205214
"ZRANB2",-0.112603475985555,6.36553077236146,-0.561632655644473,0.586329883453625,0.93329082319213,-5.78536059762086,0.231857970580215
