"","logFC","AveExpr","t","P.Value","adj.P.Val","B","logP","Significance"
"ATXN7L3B",-7.33574783333333,7.9948458,-22.9917529547956,8.16097263984515e-06,0.00170186424799457,4.23986133858912,5.08825807814017,"Significant"
"ANKRD31",-5.1702785,7.2479794,-22.8442647494859,8.39749829116646e-06,0.00170186424799457,4.22210307640083,5.07585007586225,"Significant"
"METTL8",-4.91642416666666,6.710643,-22.8369911386575,8.4093782146341e-06,0.00170186424799457,4.22122149487328,5.07523611453934,"Significant"
"CDV3",-7.20627783333333,9.3998648,-22.514930992497,8.95661250647873e-06,0.00170186424799457,4.18163061041332,5.04785621443557,"Significant"
"HNRNPA0",-5.02367983333333,3.3461656,-22.4560185445908,9.06137165702397e-06,0.00170186424799457,4.17426914273637,5.04280605640847,"Significant"
"ARMC1",-7.36291466666666,10.5944692,-22.3398160819662,9.27242983767375e-06,0.00170186424799457,4.15963879806019,5.03280644419255,"Significant"
"DTNBP1",-5.182053,7.0331842,-22.3229566352754,9.30354842084555e-06,0.00170186424799457,4.15750390165069,5.03135137771797,"Significant"
"PARP12",-9.108025,12.116133,-22.2129810745537,9.50969925509122e-06,0.00170186424799457,4.14350111299968,5.02183321743899,"Significant"
"ZFAND6",-5.61052666666667,7.126393,-22.1623279724254,9.60652519857836e-06,0.00170186424799457,4.1370066225749,5.01743367372356,"Significant"
"USP22",-8.229633,10.3049522,-22.1025793722886,9.72229105542419e-06,0.00170186424799457,4.12930916811718,5.01223138162883,"Significant"
"FBXO33",-4.72691033333333,7.3524618,-22.0687480874704,9.78859683770718e-06,0.00170186424799457,4.12493291343197,5.00927955838231,"Significant"
"DENND1C",-6.38337833333333,6.645905,-22.047819578108,9.82989123633348e-06,0.00170186424799457,4.12221925013072,5.00745128742946,"Significant"
"CPEB1",-9.18111933333333,10.3353894,-21.862937761902,1.02040885863254e-05,0.00170186424799457,4.09803080483717,4.99122577973833,"Significant"
"FDX2",-7.96721716666667,7.3591982,-21.8334522900434,1.02653648983392e-05,0.00170186424799457,4.09413697303627,4.98862560834711,"Significant"
"NUP93",-6.6873805,8.7049962,-21.7675073632069,1.04040460388864e-05,0.00170186424799457,4.08539193108846,4.98279773467781,"Significant"
"TMEM158",-5.62961483333333,5.9181116,-21.6944090912431,1.05604556233463e-05,0.00170186424799457,4.07563912902843,4.97631734407148,"Significant"
"SNX16",-6.2287515,9.1446706,-21.5661446752721,1.08419101350321e-05,0.00170186424799457,4.05837427608531,4.96489419676225,"Significant"
"PISD",-6.7499975,7.110441,-21.5381365607312,1.09045834214545e-05,0.00170186424799457,4.0545783498073,4.96239092075188,"Significant"
"PRR14L",-6.7499975,7.110441,-21.5381365607312,1.09045834214545e-05,0.00170186424799457,4.0545783498073,4.96239092075188,"Significant"
"LIMK2",-4.77578583333333,3.247008,-21.5260996049091,1.09316542729334e-05,0.00170186424799457,4.05294411351815,4.96131411186151,"Significant"
"HPF1",-6.69514466666667,8.4232072,-21.5197080085726,1.09460622100449e-05,0.00170186424799457,4.05207563438897,4.96074208794918,"Significant"
"RSPRY1",-6.810896,8.7126284,-21.5123466514802,1.09626849426645e-05,0.00170186424799457,4.05107478072464,4.96008306693025,"Significant"
"TIMM13",-8.68034066666667,7.6989536,-21.4623711837837,1.10763540907673e-05,0.00170186424799457,4.04426292564726,4.95560316910484,"Significant"
"THAP11",-6.19307133333333,7.7508972,-21.4551038264883,1.10930033825828e-05,0.00170186424799457,4.04326985785284,4.95495085458187,"Significant"
"CFAP298",-5.99392866666667,9.1181498,-21.4390943213032,1.11297886702958e-05,0.00170186424799457,4.04107995176959,4.95351308186437,"Significant"
"FERMT2",-8.4435745,12.1242218,-21.4332986689422,1.11431421633224e-05,0.00170186424799457,4.04028641513072,4.95299232875165,"Significant"
"CSPP1",-5.49709766666667,9.4681994,-21.3292129801476,1.13863275695122e-05,0.00170186424799457,4.02596582320289,4.94361632626967,"Significant"
"MPND",-4.44587433333333,5.6591464,-21.2570659915786,1.15587027258955e-05,0.00170186424799457,4.01596200371878,4.93709090558677,"Significant"
"PWP1",-8.8555505,10.6000322,-21.2238772300096,1.16390681059973e-05,0.00170186424799457,4.01133861454431,4.93408179053018,"Significant"
"PRDX1",-8.07783133333333,10.0889842,-21.1568546812966,1.18034524600759e-05,0.00170186424799457,4.00196046521479,4.92799094480771,"Significant"
"CHP1",-6.701616,10.7933444,-21.1499829029392,1.18204665320142e-05,0.00170186424799457,4.00099577863344,4.92736538231424,"Significant"
"MXI1",-6.64271066666667,9.6587796,-20.9837709735153,1.22412754215689e-05,0.00170186424799457,3.97748220891673,4.91217333058159,"Significant"
"ESF1",-6.0972415,10.0585126,-20.9578295807548,1.23085933511022e-05,0.00170186424799457,3.97378091222039,4.9097915762125,"Significant"
"USP1",-6.49591566666667,10.4702706,-20.9098017583802,1.24344235422103e-05,0.00170186424799457,3.96690573950449,4.90537434374669,"Significant"
"OAZ2",-7.75646966666666,8.2651752,-20.8873654418626,1.2493743801158e-05,0.00170186424799457,3.96368389131563,4.90330740401543,"Significant"
"KLF11",-7.46016,9.857315,-20.7839913891041,1.27715667801142e-05,0.00170186424799457,3.94875583618415,4.89375582143519,"Significant"
"CERS5",-6.69892633333333,9.2026052,-20.7435797079493,1.28822239865439e-05,0.00170186424799457,3.94288249166764,4.89000915392453,"Significant"
"ILKAP",-8.29225183333333,8.1156944,-20.7044981894342,1.29903549867341e-05,0.00170186424799457,3.9371822474088,4.88637898082279,"Significant"
"EXT1",-5.59105233333333,9.0443256,-20.6432926830284,1.31619361108857e-05,0.00170186424799457,3.92821493986923,4.88068022163184,"Significant"
"CDC5L",-6.92687283333333,11.4851288,-20.6216249306504,1.32233414368866e-05,0.00170186424799457,3.9250285631302,4.87865878810026,"Significant"
"STRN3",-6.37239266666667,9.9735304,-20.5689175196251,1.33741789450918e-05,0.00170186424799457,3.91725171633611,4.87373287028327,"Significant"
"OSBPL1A",-6.72306783333334,10.7511918,-20.516979610774,1.35248754960856e-05,0.00170186424799457,3.90955233442062,4.86886672412246,"Significant"
"CUTC",-5.38698666666667,5.814734,-20.4635997034002,1.36819232459689e-05,0.00170186424799457,3.90160165489982,4.86385285024721,"Significant"
"USP8",-9.20115783333333,5.0171568,-20.4228455426853,1.3803326666348e-05,0.00170186424799457,3.89550576746674,4.86001623398079,"Significant"
"CCT8",-7.349457,10.5394228,-20.3934761935374,1.38916321645846e-05,0.00170186424799457,3.89109889844957,4.85724672485783,"Significant"
"DYNLL2",-6.8808275,10.105054,-20.3427188348873,1.40458784375984e-05,0.00170186424799457,3.88345520995672,4.85245109457762,"Significant"
"GPAT3",-6.43005166666667,8.319066,-20.3287054490745,1.40888316818234e-05,0.00170186424799457,3.88133872603313,4.85112501932318,"Significant"
"IRAK2",-7.4215875,7.205973,-20.3081869648106,1.41520139585912e-05,0.00170186424799457,3.87823492557612,4.84918175173936,"Significant"
"RAB15",-6.76336733333333,8.7564886,-20.2918025489968,1.42027149471748e-05,0.00170186424799457,3.87575234834067,4.84762862928777,"Significant"
"LMAN2",-8.22675083333333,8.688479,-20.2833550787659,1.42289420316448e-05,0.00170186424799457,3.87447094655589,4.84682738992976,"Significant"
"ERP29",-6.0846885,6.5385644,-20.2650897736619,1.42858533636371e-05,0.00170186424799457,3.87169692684188,4.84509381198063,"Significant"
"CALML4",-5.72760783333333,6.2000528,-20.2627962826649,1.42930190941963e-05,0.00170186424799457,3.87134828226929,4.84487602611028,"Significant"
"PEX5L",-5.802799,8.4457436,-20.2037685489206,1.44789639346662e-05,0.00170186424799457,3.86235027913316,4.83926251366067,"Significant"
"ANKIB1",-6.41312583333333,9.375781,-20.0188883755044,1.50807962396347e-05,0.00170186424799457,3.83385446274004,4.82157572787271,"Significant"
"SNW1",-7.96887983333333,10.2376016,-19.9745670776344,1.52295875802356e-05,0.00170186424799457,3.82695182745105,4.81731185727151,"Significant"
"RELA",-5.78693,8.492804,-19.8757724358577,1.55677573991736e-05,0.00170186424799457,3.81146494698342,4.80777394486999,"Significant"
"GATA2",-5.10917866666667,8.3570188,-19.8640968987934,1.56083256059504e-05,0.00170186424799457,3.809625486141,4.80664368368321,"Significant"
"TRAPPC2L",-5.08128766666667,4.3175244,-19.8279032686523,1.5734908455303e-05,0.00170186424799457,3.80391078340865,4.80313577944109,"Significant"
"SSNA1",-6.22189566666666,5.0693166,-19.7130525379662,1.6144973875789e-05,0.00170186424799457,3.78565120277113,4.79196265337893,"Significant"
"CCDC137",-6.56850116666666,6.4405178,-19.703411409832,1.61799872869365e-05,0.00170186424799457,3.78410966807046,4.7910218239608,"Significant"
"RAB35",-6.23315916666667,8.636247,-19.5975145002941,1.65707414923066e-05,0.00170186424799457,3.76708780679107,4.78065805773563,"Significant"
"PTP4A2",-6.07547483333333,10.0556296,-19.5812221570393,1.66318779917749e-05,0.00170186424799457,3.76445428536116,4.77905870956483,"Significant"
"PUS1",-6.38787966666667,7.3451772,-19.5194077606436,1.6866354690918e-05,0.00170186424799457,3.75442662312994,4.77297877091934,"Significant"
"STK38",-5.62131766666666,8.8801944,-19.486278325837,1.69936843581351e-05,0.00170186424799457,3.74902882146148,4.76971245262369,"Significant"
"AACS",-5.25443400000001,8.2634926,-19.31813778416,1.76583184498131e-05,0.00170186424799457,3.72137845775527,4.75305065538686,"Significant"
"GLOD4",-4.5885965,7.1403096,-19.2988914240296,1.77364055657108e-05,0.00170186424799457,3.71818601692115,4.75113438907848,"Significant"
"PRXL2C",-6.590088,5.8531092,-19.2970254636653,1.77439986220511e-05,0.00170186424799457,3.71787620386157,4.750948504921,"Significant"
"PTGS1",-5.37808866666666,5.3844798,-19.2501503633476,1.7936054299202e-05,0.00170186424799457,3.71007579843703,4.74627308997389,"Significant"
"FMR1",-6.15042533333334,9.6633638,-19.2400645394151,1.79777090806888e-05,0.00170186424799457,3.70839301329925,4.74526565170209,"Significant"
"ARL13B",-6.8010095,9.2541618,-19.2218679278791,1.80531609863496e-05,0.00170186424799457,3.70535299978915,4.74344674507477,"Significant"
"SLC25A15",-4.34891466666667,7.2571402,-19.2047061591756,1.81246766249826e-05,0.00170186424799457,3.7024811814511,4.74172973323909,"Significant"
"NFKB1",-5.1043415,7.5094186,-19.1267614831962,1.84538715110964e-05,0.00170186424799457,3.68938051246012,4.7339125075796,"Significant"
"EIF5",-6.92133716666667,10.6909692,-19.1021020798833,1.85595367609532e-05,0.00170186424799457,3.68521611223624,4.73143286780856,"Significant"
"NT5C2",-6.2426285,7.3396004,-19.0929385668629,1.85989905354555e-05,0.00170186424799457,3.68366618008417,4.73051062657662,"Significant"
"CSDE1",-8.70978133333333,12.3281922,-19.0880053279727,1.86202731574832e-05,0.00170186424799457,3.68283121814298,4.73001395225277,"Significant"
"MRPL58",-5.325342,6.1082608,-19.0757998080028,1.86730572949673e-05,0.00170186424799457,3.68076376336593,4.72878457023346,"Significant"
"YTHDF1",-6.746778,8.9136042,-19.0537429396673,1.87689090166761e-05,0.00170186424799457,3.67702167623077,4.72656097094859,"Significant"
"LIG1",-6.49828933333333,10.8007704,-19.0210274297823,1.89121888412765e-05,0.00170186424799457,3.67145715444378,4.72325820427627,"Significant"
"KLHL36",-6.07044316666666,7.6699856,-18.9709037353493,1.91343096629444e-05,0.00170186424799457,3.66289883440378,4.71818720184723,"Significant"
"PPARGC1A",-6.24980183333333,8.2347004,-18.9613421600426,1.91770424904812e-05,0.00170186424799457,3.66126171875189,4.7172183694856,"Significant"
"PRSS23",-6.01755383333334,8.5609872,-18.9389649732495,1.92775076289928e-05,0.00170186424799457,3.65742464102815,4.71494911633283,"Significant"
"CCDC34",-6.16912416666667,8.733226,-18.9336081670405,1.93016529546773e-05,0.00170186424799457,3.65650490895689,4.71440549729503,"Significant"
"ALYREF",-6.138144,6.9913466,-18.899129735713,1.94579484625168e-05,0.00170186424799457,3.65057417669053,4.71090295124013,"Significant"
"GOLGA7B",-6.360737,8.3487518,-18.8936490377335,1.94829353937574e-05,0.00170186424799457,3.64962967109639,4.71034560960984,"Significant"
"NGRN",-7.73212716666667,6.9571622,-18.8281745870663,1.97844903959786e-05,0.00170186424799457,3.63830887022662,4.70367513170398,"Significant"
"SSU72",-6.29887333333333,8.2954,-18.7981828252881,1.99245255665413e-05,0.00170186424799457,3.63310003986452,4.70061201102526,"Significant"
"NAA35",-7.87221683333334,10.9159224,-18.7889740785294,1.99677650230686e-05,0.00170186424799457,3.63149777909456,4.69967054266399,"Significant"
"PABPN1",-6.78469266666667,8.0444824,-18.706651824476,2.03594435458893e-05,0.00170186424799457,3.61711284229607,4.69123409609226,"Significant"
"RNF114",-9.6150235,11.5016304,-18.7064129122538,2.0360593845145e-05,0.00170186424799457,3.61707093359767,4.69120955934567,"Significant"
"TOR3A",-7.71251616666666,8.7400248,-18.7005660996189,2.03887694588761e-05,0.00170186424799457,3.61604502510741,4.69060898478324,"Significant"
"HNRNPDL",-5.128763,8.5373502,-18.6977117723639,2.04025416720861e-05,0.00170186424799457,3.61554398788513,4.69031572642689,"Significant"
"UFL1",-5.300322,8.1420728,-18.6862384666617,2.04580154550005e-05,0.00170186424799457,3.61352865888254,4.68913649763972,"Significant"
"TCP1",-5.771692,9.4960328,-18.6799423615821,2.04885355917076e-05,0.00170186424799457,3.61242180451969,4.68848908148014,"Significant"
"NRXN1",-5.72410033333333,3.6263338,-18.6756341447856,2.05094515582802e-05,0.00170186424799457,3.61166404462771,4.68804595291282,"Significant"
"HSPB1",-3.825233,5.9266442,-18.6389894067227,2.06884164485205e-05,0.00170186424799457,3.60520633295276,4.68427275022305,"Significant"
"UTP6",-5.85075616666667,8.7917248,-18.572308829548,2.10189886375391e-05,0.00170186424799457,3.59339851453667,4.67738818458289,"Significant"
"CTNNB1",-5.8174575,9.65086,-18.5705449790186,2.1027820241001e-05,0.00170186424799457,3.59308516761227,4.67720574425943,"Significant"
"SNRPB2",-4.93345616666667,9.3994468,-18.5520631076871,2.1120632067512e-05,0.00170186424799457,3.58979875351559,4.67529308901109,"Significant"
"MRPL51",-4.68075966666667,7.2758082,-18.5504783835398,2.11286134620214e-05,0.00170186424799457,3.5895166951315,4.67512900202723,"Significant"
"RBMS1",-6.5559665,9.2793706,-18.5247698939866,2.12586091774017e-05,0.00170186424799457,3.58493508045089,4.67246515215224,"Significant"
"SESN1",-8.07743033333333,4.5676658,-18.5174119194012,2.12959946292634e-05,0.00170186424799457,3.58362174807404,4.67170207139614,"Significant"
"GTPBP4",-8.4495175,10.501052,-18.5161604764399,2.13023611265054e-05,0.00170186424799457,3.58339828638683,4.67157225724756,"Significant"
"HEATR6",-5.21976333333333,8.007411,-18.4532707005373,2.1625316673555e-05,0.00170186424799457,3.57213456078031,4.66503752416046,"Significant"
"PIAS3",-5.78899416666667,6.543662,-18.3999278362768,2.19039433685034e-05,0.00170186424799457,3.56252832867463,4.65947769205424,"Significant"
"SAXO1",-6.857663,10.8892072,-18.3879707960252,2.19669990738933e-05,0.00170186424799457,3.56036841918143,4.65822926828049,"Significant"
"ATP6V1G1",-6.49399216666667,7.3950362,-18.3773057911124,2.20234283249898e-05,0.00170186424799457,3.55843984713305,4.65711507470429,"Significant"
"ELN",-4.42523833333333,7.052686,-18.3749619066343,2.2035853690826e-05,0.00170186424799457,3.55801573834973,4.6568701198292,"Significant"
"CDC123",-4.10043716666666,7.4188162,-18.3310560116868,2.22701969025084e-05,0.00170186424799457,3.55005393787187,4.65227594312336,"Significant"
"KLHL8",-5.15255016666666,9.1185684,-18.3235553819684,2.23105345277581e-05,0.00170186424799457,3.54869048855128,4.65149002453127,"Significant"
"OSTF1",-8.352796,9.2386114,-18.3198143474255,2.23306867776356e-05,0.00170186424799457,3.54801008999842,4.65109792004765,"Significant"
"HNRNPK",-6.17220016666667,9.3482314,-18.3144308602905,2.23597256347675e-05,0.00170186424799457,3.54703054954868,4.65053352976762,"Significant"
"ZAR1L",-9.42037266666667,11.5708874,-18.2832131545467,2.2529027822709e-05,0.00170186424799457,3.54134057533833,4.64725754863758,"Significant"
"FERMT3",-4.9974905,6.7522692,-18.1624371368184,2.3198952827011e-05,0.00170186424799457,3.51916818547097,4.63453161820025,"Significant"
"VPS16",-8.34252683333333,8.2113474,-18.0994631789103,2.35579052210899e-05,0.00170186424799457,3.50750627781964,4.62786332981736,"Significant"
"KCNMB1",-4.10171366666667,7.3990658,-18.05747580805,2.38010056405074e-05,0.00170186424799457,3.4996919954323,4.62340469273776,"Significant"
"NUDT17",-5.34095583333333,3.473076,-18.0406423788568,2.38993282349627e-05,0.00170186424799457,3.49655036119858,4.62161430607902,"Significant"
"TIMM8B",-3.9842415,5.2590576,-17.9945578055141,2.41710527986454e-05,0.00170186424799457,3.48792380828794,4.61670443297321,"Significant"
"EEF1G",-4.667509,7.8728886,-17.99069419003,2.41940044684691e-05,0.00170186424799457,3.48719886078535,4.61629224347664,"Significant"
"SLC25A16",-5.724474,8.0374696,-17.9660295905741,2.43411524997253e-05,0.00170186424799457,3.48256464561018,4.61365886273613,"Significant"
"PLEKHA3",-5.52378533333333,8.1881298,-17.9554654428009,2.44045119404959e-05,0.00170186424799457,3.48057642516123,4.61252987326331,"Significant"
"UBFD1",-9.01039716666666,10.6944142,-17.9536857751241,2.44152054704167e-05,0.00170186424799457,3.48024128680923,4.61233961648358,"Significant"
"DDX5",-5.24811466666667,8.4261352,-17.9133647085174,2.46590240019677e-05,0.00170186424799457,3.47263297775988,4.60802411666762,"Significant"
"GPKOW",-5.29508133333333,5.8406272,-17.8722000122003,2.49110179507604e-05,0.00170186424799457,3.46483526369553,4.60360852531916,"Significant"
"NIPSNAP2",-4.9973905,7.9381822,-17.8643565935654,2.49593882693734e-05,0.00170186424799457,3.46334603158097,4.60276606299968,"Significant"
"PPP2R1B",-4.65032966666667,7.4645382,-17.8551608985399,2.50162441960691e-05,0.00170186424799457,3.46159862255652,4.60177789237882,"Significant"
"KIF23",-5.60389433333333,10.9228894,-17.844649014861,2.5081431802617e-05,0.00170186424799457,3.45959922593941,4.60064767492957,"Significant"
"CCDC181",-6.13758283333333,11.2780288,-17.8287263327764,2.518056903229e-05,0.00170186424799457,3.45656685312256,4.59893445989967,"Significant"
"FAM98A",-5.30076416666667,7.757171,-17.80951736037,2.53008048102299e-05,0.00170186424799457,3.45290248580255,4.59686566384068,"Significant"
"ATF3",-3.91218733333334,5.5616266,-17.7584903292473,2.56236220609136e-05,0.00170186424799457,3.44313567164028,4.59135947998231,"Significant"
"TEX11",-5.53025516666666,6.7904724,-17.7442683853998,2.57144904593499e-05,0.00170186424799457,3.440405021892,4.58982207693827,"Significant"
"RBM6",-7.0834735,9.9720844,-17.7405416426535,2.57383667993187e-05,0.00170186424799457,3.43968886313309,4.58941901425164,"Significant"
"CYB561A3",-8.26287633333334,7.9378742,-17.6660944177621,2.6221053017208e-05,0.00170186424799457,3.4253288581987,4.58134987136524,"Significant"
"XRN2",-4.76912866666667,8.8547588,-17.6625065957259,2.62445929535574e-05,0.00170186424799457,3.42463421868648,4.58096015863197,"Significant"
"SLC16A1",-5.19179016666666,8.9250784,-17.6334725352331,2.64360396858049e-05,0.00170186424799457,3.41900412338124,4.57780360483788,"Significant"
"TUBA1C",-9.43757833333333,12.320871,-17.6145978720315,2.65614115862019e-05,0.00170186424799457,3.41533565274655,4.57574884843775,"Significant"
"SDF2L1",-6.5996755,5.8661552,-17.6111009895476,2.65847187034084e-05,0.00170186424799457,3.41465527043985,4.57536793065557,"Significant"
"MED15",-6.28470066666667,7.9906356,-17.6074551973824,2.66090449135968e-05,0.00170186424799457,3.41394567182945,4.57497071343052,"Significant"
"RAD17",-5.52506083333333,9.819187,-17.6067632747411,2.66136647711936e-05,0.00170186424799457,3.41381097145411,4.5748953178455,"Significant"
"RGS16",-8.60855683333334,11.5988034,-17.587312185118,2.67439382510422e-05,0.00170186424799457,3.41002065727511,4.57277463915489,"Significant"
"PIEZO1",-4.62210733333333,7.9302656,-17.5852356643685,2.67578916763027e-05,0.00170186424799457,3.40961560005065,4.572548108745,"Significant"
"CHUK",-6.0785805,9.5585472,-17.5825419781323,2.67760054636982e-05,0.00170186424799457,3.40909003484834,4.5722542120316,"Significant"
"IFRD2",-6.15674983333333,5.4747036,-17.5545611430241,2.69650518707015e-05,0.00170186424799457,3.40362264156009,4.56919873995443,"Significant"
"PWP2",-4.36457933333333,5.8277834,-17.5379244304781,2.70782268304304e-05,0.00170186424799457,3.40036488809868,4.56737977805826,"Significant"
"GPC4",-5.3542335,8.6939074,-17.5270666529842,2.71524021169576e-05,0.00170186424799457,3.3982359371134,4.56619174323933,"Significant"
"HDAC3",-6.52897616666666,6.1065528,-17.5250889593864,2.7165939495174e-05,0.00170186424799457,3.39784791920938,4.56597527091686,"Significant"
"SWAP70",-7.04453116666667,9.5127128,-17.4705888601097,2.75422579910309e-05,0.00170186424799457,3.38712604646444,4.56000045794815,"Significant"
"YTHDF2",-5.3598425,6.390935,-17.4700527259008,2.75459914532963e-05,0.00170186424799457,3.38702029244534,4.559941591599,"Significant"
"IL1RN",-4.04882383333333,4.8182522,-17.4639517284046,2.75885203450575e-05,0.00170186424799457,3.38581646835638,4.5592715914095,"Significant"
"GTF2E2",-5.84389516666666,9.7004124,-17.458118782391,2.76292556831927e-05,0.00170186424799457,3.38466487338495,4.55863081457811,"Significant"
"PDCL",-6.08060466666667,6.2452782,-17.4559267159668,2.76445833212254e-05,0.00170186424799457,3.3842319277301,4.55838995167049,"Significant"
"BAG6",-3.72589483333333,6.8781316,-17.4364111009626,2.77815014686608e-05,0.00170186424799457,3.38037344829914,4.55624428624661,"Significant"
"TENT4A",-7.29089733333333,10.5748656,-17.3752586647785,2.82159312349904e-05,0.00170186424799457,3.3682357233436,4.5495056117578,"Significant"
"POLDIP3",-6.611475,10.267736,-17.3409704085269,2.84631460423716e-05,0.00170186424799457,3.36139867463928,4.54571709886418,"Significant"
"RPL8",-4.88644566666667,6.6285666,-17.3130379641578,2.86664928697119e-05,0.00170186424799457,3.35581220521186,4.54262543647449,"Significant"
"ASS1",-4.15690333333333,2.999455,-17.3074583428946,2.87073245154757e-05,0.00170186424799457,3.35469447629878,4.54200728128648,"Significant"
"MDH2",-3.74073566666667,7.0731646,-17.2851411551022,2.88713532426128e-05,0.00170186424799457,3.35021778527088,4.53953285962375,"Significant"
"DNAJC27",-5.23144583333333,7.825799,-17.22263299624,2.9336909400139e-05,0.00170186424799457,3.33762744385611,4.53258564036199,"Significant"
"LINS1",-3.69333383333333,7.3896012,-17.1924209265453,2.95652105462624e-05,0.00170186424799457,3.33151477221753,4.52921902386074,"Significant"
"LRMP",-6.2999265,8.6058376,-17.1684636861444,2.97477896365819e-05,0.00170186424799457,3.32665486684824,4.52654529831521,"Significant"
"UBAC1",-5.47151966666666,6.2234022,-17.1579646789221,2.98282366458962e-05,0.00170186424799457,3.32452150262366,4.52537242004031,"Significant"
"IGF2BP3",-7.26485983333333,11.4563196,-17.1486566843687,2.98997799080009e-05,0.00170186424799457,3.322628329725,4.52433200850141,"Significant"
"UNC119",-5.5928955,8.3404392,-17.1425451741121,2.9946868241272e-05,0.00170186424799457,3.32138436605886,4.52364858818785,"Significant"
"TTC5",-7.79498783333333,8.4441638,-17.0972464748859,3.02987254293982e-05,0.00170186424799457,3.31214101709763,4.51857564049511,"Significant"
"CLP 1",-4.85114216666667,8.5820682,-17.0820113718214,3.04181967510772e-05,0.00170186424799457,3.30902309027428,4.51686653532803,"Significant"
"TMBIM1",-4.714488,5.8271202,-17.0637246392252,3.05623588393245e-05,0.00170186424799457,3.30527453090536,4.5148131294364,"Significant"
"KIF3B",-5.26027366666667,8.9452368,-17.0408277059401,3.07440429782323e-05,0.00170186424799457,3.30057152488015,4.512239021427,"Significant"
"DPH5",-4.32946583333334,6.021922,-17.0380933826222,3.07658274934332e-05,0.00170186424799457,3.30000919703824,4.51193139941233,"Significant"
"CCNI",-5.01175016666667,9.1576154,-17.0340303643053,3.07982326143834e-05,0.00170186424799457,3.29917333968686,4.5114742051828,"Significant"
"F11R",-5.56406066666667,7.0907186,-17.0328381868394,3.08077488833951e-05,0.00170186424799457,3.29892801832338,4.51134003434249,"Significant"
"RABGEF1",-4.83916283333333,9.7346768,-17.0276743714909,3.08490092621794e-05,0.00170186424799457,3.29786510090081,4.5107587790822,"Significant"
"MCM3AP",-5.07895233333334,7.7730406,-16.9786888879011,3.12437920487045e-05,0.00170186424799457,3.28775531903867,4.50523626141818,"Significant"
"HMGB3",-6.45794716666667,8.2491072,-16.9733976400915,3.1286803250141e-05,0.00170186424799457,3.28666040382196,4.50463880891351,"Significant"
"THOC3",-8.75771266666667,9.4184064,-16.9692821437304,3.13203070489169e-05,0.00170186424799457,3.28580839569432,4.5041739889833,"Significant"
"CORO1B",-3.67512283333333,2.8067428,-16.9465460297334,3.15061905792966e-05,0.00170186424799457,3.28109529843598,4.50160410429678,"Significant"
"SEC13",-8.22841983333333,9.8952176,-16.9256446759209,3.16782630219981e-05,0.00170186424799457,3.27675330742368,4.49923863960282,"Significant"
"CTSB",-5.8926485,9.8338204,-16.9214280984433,3.17131153462499e-05,0.00170186424799457,3.27587629289558,4.4987610928443,"Significant"
"ACLY",-5.29629133333333,9.6629852,-16.9172263718566,3.17478914911992e-05,0.00170186424799457,3.27500200809865,4.49828511270727,"Significant"
"MCL1",-6.47901916666667,8.835365,-16.9031375542751,3.18648396965388e-05,0.00170186424799457,3.27206782322337,4.49668826199767,"Significant"
"IL17RB",-4.13431183333333,6.9955224,-16.8990610604539,3.1898775831652e-05,0.00170186424799457,3.27121808557493,4.49622598339297,"Significant"
"SEMA4F",-4.69037866666667,6.5680698,-16.8771818456632,3.20816723761226e-05,0.00170186424799457,3.26665161747603,4.49374300058766,"Significant"
"CFL1",-4.23035083333333,7.946578,-16.8219102071674,3.25494415189684e-05,0.00170186424799457,3.2550721384226,4.48745645862608,"Significant"
"TSFM",-5.8067865,7.2304146,-16.7958193958934,3.27731417287001e-05,0.00170186424799457,3.2495842880145,4.48448192388962,"Significant"
"PRPF6",-6.2935705,7.9682942,-16.7844771182041,3.28709744100824e-05,0.00170186424799457,3.24719421770755,4.48318742172764,"Significant"
"BIRC5",-6.789042,9.1882998,-16.7776801991834,3.29297719904985e-05,0.00170186424799457,3.24576068285148,4.48241127638227,"Significant"
"UBL3",-5.354783,8.9081742,-16.7756811285117,3.29470896229469e-05,0.00170186424799457,3.24533887816399,4.48218294272456,"Significant"
"SLC25A22",-4.75816416666667,8.342128,-16.7726380263141,3.29734728820492e-05,0.00170186424799457,3.2446966238125,4.48183530902669,"Significant"
"SNX12",-5.25905183333334,7.0908994,-16.746533013935,3.32008623792495e-05,0.00170186424799457,3.23917922000037,4.47885063552231,"Significant"
"HNRNPD",-6.14860183333333,9.8274464,-16.7376453911436,3.32787151044363e-05,0.00170186424799457,3.23729755976077,4.47783345022463,"Significant"
"PELO",-4.02829683333333,6.4065294,-16.7363848016874,3.32897755003182e-05,0.00170186424799457,3.23703053881809,4.47768913362981,"Significant"
"UBE2G2",-4.47307783333333,3.1259248,-16.7340970061971,3.33098600525101e-05,0.00170186424799457,3.23654584842242,4.47742719194258,"Significant"
"KIF4A",-4.45518316666667,8.7454046,-16.7069044588011,3.35497198162585e-05,0.00170186424799457,3.23077652145845,4.47431110240292,"Significant"
"CCNB2",-7.117672,10.1037178,-16.7025371335572,3.35884393129969e-05,0.00170186424799457,3.2298484892117,4.47381017518483,"Significant"
"CCDC88C",-7.89887083333333,4.496242,-16.6717563045011,3.38628861648259e-05,0.00170186424799457,3.22329643858756,4.47027602933281,"Significant"
"PLEKHM2",-3.52746283333333,6.0906778,-16.6682251748824,3.3894545011316e-05,0.00170186424799457,3.22254353030001,4.46987019153477,"Significant"
