"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSBTAG00000030255",87.7543408926749,0.804176480616388,0.777204812987529,1.03470342331667,0.300807436836282,0.647242445957585
"ENSBTAG00000015089",629.44151695243,-0.552049583003697,0.71062543993281,-0.776850295502922,0.437247099079383,0.748265614491933
"ENSBTAG00000051118",667.662862926717,1.56004327582097,0.62996672912298,2.4763899483911,0.0132718534169031,0.157879520151545
"ENSBTAG00000002539",229.847007041834,-0.358520146742883,0.581013088225305,-0.617060362337063,0.537194912029532,0.814179645802565
"ENSBTAG00000008434",34.6035322755408,-1.06005233232808,0.601941071084584,-1.7610566602775,0.0782288134716611,0.361606089628298
"ENSBTAG00000010789",138.016051858371,0.376201085979998,0.510551476216879,0.736852410588644,0.461212106965598,0.766730924226946
"ENSBTAG00000010790",10077.0962728654,0.120766747364177,0.604178945829426,0.199885726236929,0.841569953983217,0.950594681377487
"ENSBTAG00000037703",42.3335048888094,-0.3907020001898,0.532037055253426,-0.734351106435052,0.462734777633491,0.767551256541383
"ENSBTAG00000019563",2.08908795402898,-1.47673562242264,2.21130071282809,-0.667813117345765,0.504252892327984,NA
"ENSBTAG00000004820",1841.83981605364,0.317134447856243,0.456911989056974,0.694082132777432,0.487630702868173,0.781398330950609
"ENSBTAG00000015268",8.80193999718705,0.492516828212668,1.19862866959673,0.41090025685634,0.68114567408378,0.888815842920153
"ENSBTAG00000015290",62.0660261849402,0.229387586136699,0.893765838968432,0.256652890651374,0.797446741344699,0.936867091754378
"ENSBTAG00000014015",23.6976863176041,1.38058117328564,0.942157633116207,1.4653399014763,0.142828205286541,0.475752486762677
"ENSBTAG00000021435",171.784269504629,-1.380803732237,0.564818828997868,-2.44468431529964,0.0144978980002376,0.16433054571596
"ENSBTAG00000009668",36.4522055036186,-1.12874942258318,0.714617333626468,-1.57951587439829,0.114217778295667,0.429072643470644
"ENSBTAG00000047582",637.041020663612,-0.0871727665281029,0.717083242556982,-0.121565756044252,0.903242935010261,0.967189951932733
"ENSBTAG00000009886",226.455002649386,-0.66533666317913,0.572745770656765,-1.16166141640154,0.245373024134161,0.600289115944655
"ENSBTAG00000009887",492.139216105203,-1.21329614606665,0.428891562755342,-2.82891120140492,0.00467066563924274,0.0966751446577287
"ENSBTAG00000005936",5.67451900516887,-1.31887482004475,1.81240561030268,-0.72769296924903,0.466801555150782,0.769321284311255
"ENSBTAG00000048693",2.19576255883706,-1.70481290030773,2.79791432038986,-0.609315620526288,0.542315255231796,NA
"ENSBTAG00000010573",3.54644494551678,-0.201264354875205,2.03395805541001,-0.0989520675413507,0.921176327805109,NA
"ENSBTAG00000006588",1332.88632753956,0.0894106626800179,0.429099243857851,0.208368259697137,0.834941437493987,0.947857357743985
"ENSBTAG00000010157",367.741411057585,-0.467697507176693,0.476668158444793,-0.981180510782662,0.326503733206922,0.668311992007832
"ENSBTAG00000010324",508.570233274757,-0.450058917183101,0.462251051697977,-0.973624430988116,0.330243051259844,0.671574555335712
"ENSBTAG00000003693",495.839286510295,-0.292502976649925,0.475556706693333,-0.615074863907971,0.538505281156547,0.815012882063309
"ENSBTAG00000049822",65.3868956860957,-0.969796292425959,0.458680743549038,-2.11431656128001,0.0344882387917921,0.245095668143896
"ENSBTAG00000000109",22.6513831082588,-0.956781428676803,0.992503084450543,-0.964008519133705,0.33504165477303,0.675996805458443
"ENSBTAG00000046724",15.6176635375412,0.521928967732262,0.790700223281244,0.660084507838336,0.509199599842167,0.796151289770491
"ENSBTAG00000051824",0.738234948234515,-0.675299884712069,3.63607144491319,-0.185722391581938,0.852662467867605,NA
"ENSBTAG00000007755",75.1628750187339,0.452043273768012,0.80716384197245,0.560039053116357,0.575452800187606,0.835267011213229
"ENSBTAG00000007228",0.541452077612013,1.32439298083221,3.81099676854901,0.347518788722683,0.72820160567855,NA
"ENSBTAG00000021697",7.2064393141155,-2.38979994424262,1.82475325900416,-1.30965648777459,NA,NA
"ENSBTAG00000003228",1567.94950661313,-1.71135798048325,0.604653513977145,-2.8303118082068,0.00465026595469026,0.0966751446577287
"ENSBTAG00000044812",0.322336610577128,-0.114547655635108,3.81692887976108,-0.0300104244128012,0.976058739437068,NA
"ENSBTAG00000005765",103.851037751682,-0.733909267047845,1.01541757033804,-0.722765971839074,0.469823676545237,0.770727645443166
"ENSBTAG00000019828",397.028048165877,-1.19096891838814,0.606113794216852,-1.9649262725112,0.0494227714264872,0.293632790452668
"ENSBTAG00000017439",144.932666749023,-0.466054348062661,0.435951170217705,-1.06905171932426,0.28504636524494,0.634695573691171
"ENSBTAG00000017462",954.378577068426,-1.61048341665267,0.434958846261187,-3.7026110182516,0.000213391931801579,0.0202935064437413
"ENSBTAG00000017463",339.502440466307,-0.546587583096692,0.799027415278048,-0.684066119191278,0.493933415059749,0.785175450391681
"ENSBTAG00000000326",21.7659233328697,1.49433211540036,1.15367847795137,1.29527606170993,0.195225014070739,0.545861992373623
